  141    0.4970  5.1729 -0.10122E+00 -0.91542E-04  0.85814E-01  0.77464E+01  0.44091E+02
  142    0.5013  5.2045 -0.10236E+00 -0.15281E-03  0.85752E-01  0.77299E+01  0.44327E+02
  143    0.5056  5.2360 -0.10351E+00 -0.21524E-03  0.85690E-01  0.77135E+01  0.44565E+02
  144    0.5100  5.2674 -0.10467E+00 -0.27860E-03  0.85626E-01  0.76971E+01  0.44804E+02
  145    0.5143  5.2987 -0.10583E+00 -0.34307E-03  0.85562E-01  0.76808E+01  0.45041E+02
  146    0.5187  5.3300 -0.10699E+00 -0.40854E-03  0.85497E-01  0.76645E+01  0.45283E+02
  147    0.5231  5.3612 -0.10817E+00 -0.47496E-03  0.85430E-01  0.76482E+01  0.45523E+02
  148    0.5275  5.3922 -0.10935E+00 -0.54255E-03  0.85363E-01  0.76320E+01  0.45759E+02
  149    0.5319  5.4233 -0.11054E+00 -0.61118E-03  0.85294E-01  0.76159E+01  0.46002E+02
  150    0.5363  5.4542 -0.11173E+00 -0.68076E-03  0.85224E-01  0.75998E+01  0.46241E+02
  151    0.5407  5.4850 -0.11293E+00 -0.75139E-03  0.85154E-01  0.75837E+01  0.46478E+02
  152    0.5452  5.5158 -0.11413E+00 -0.82328E-03  0.85082E-01  0.75676E+01  0.46717E+02
  153    0.5497  5.5464 -0.11534E+00 -0.89627E-03  0.85009E-01  0.75516E+01  0.46958E+02
  154    0.5541  5.5770 -0.11656E+00 -0.97015E-03  0.84935E-01  0.75357E+01  0.47194E+02
  155    0.5586  5.6075 -0.11778E+00 -0.10450E-02  0.84860E-01  0.75198E+01  0.47436E+02
  156    0.5631  5.6380 -0.11901E+00 -0.11211E-02  0.84784E-01  0.75039E+01  0.47672E+02
  157    0.5676  5.6683 -0.12025E+00 -0.11983E-02  0.84707E-01  0.74881E+01  0.47912E+02
  158    0.5721  5.6986 -0.12149E+00 -0.12764E-02  0.84629E-01  0.74723E+01  0.48150E+02
  159    0.5767  5.7287 -0.12274E+00 -0.13556E-02  0.84549E-01  0.74566E+01  0.48389E+02
  160    0.5812  5.7588 -0.12399E+00 -0.14360E-02  0.84469E-01  0.74409E+01  0.48627E+02
  161    0.5858  5.7888 -0.12525E+00 -0.15175E-02  0.84388E-01  0.74253E+01  0.48865E+02
  162    0.5904  5.8188 -0.12652E+00 -0.16000E-02  0.84305E-01  0.74097E+01  0.49104E+02
  163    0.5949  5.8486 -0.12779E+00 -0.16834E-02  0.84222E-01  0.73941E+01  0.49346E+02
  164    0.5995  5.8784 -0.12907E+00 -0.17681E-02  0.84137E-01  0.73786E+01  0.49582E+02
  165    0.6042  5.9080 -0.13036E+00 -0.18540E-02  0.84051E-01  0.73631E+01  0.49821E+02
  166    0.6088  5.9376 -0.13165E+00 -0.19408E-02  0.83964E-01  0.73477E+01  0.50058E+02
  167    0.6134  5.9671 -0.13295E+00 -0.20289E-02  0.83876E-01  0.73324E+01  0.50298E+02
  168    0.6181  5.9966 -0.13425E+00 -0.21181E-02  0.83787E-01  0.73170E+01  0.50536E+02
  169    0.6228  6.0259 -0.13557E+00 -0.22083E-02  0.83697E-01  0.73017E+01  0.50773E+02
  170    0.6274  6.0552 -0.13688E+00 -0.22998E-02  0.83605E-01  0.72865E+01  0.51012E+02
  171    0.6321  6.0843 -0.13821E+00 -0.23924E-02  0.83513E-01  0.72713E+01  0.51249E+02
  172    0.6368  6.1134 -0.13954E+00 -0.24861E-02  0.83419E-01  0.72561E+01  0.51486E+02
  173    0.6416  6.1424 -0.14087E+00 -0.25807E-02  0.83324E-01  0.72410E+01  0.51724E+02
  174    0.6463  6.1713 -0.14222E+00 -0.26768E-02  0.83228E-01  0.72259E+01  0.51962E+02
  175    0.6511  6.2002 -0.14357E+00 -0.27739E-02  0.83131E-01  0.72109E+01  0.52197E+02
  176    0.6558  6.2289 -0.14492E+00 -0.28721E-02  0.83033E-01  0.71959E+01  0.52439E+02
  177    0.6606  6.2576 -0.14628E+00 -0.29715E-02  0.82934E-01  0.71810E+01  0.52675E+02
  178    0.6654  6.2862 -0.14765E+00 -0.30721E-02  0.82833E-01  0.71661E+01  0.52912E+02
  179    0.6702  6.3147 -0.14903E+00 -0.31739E-02  0.82731E-01  0.71512E+01  0.53147E+02
  180    0.6750  6.3431 -0.15041E+00 -0.32767E-02  0.82628E-01  0.71364E+01  0.53383E+02
