  164    0.5995  5.8784 -0.13266E+00 -0.24124E-02  0.81495E-01  0.72486E+01  0.63087E+02
  165    0.6042  5.9080 -0.13398E+00 -0.25058E-02  0.81401E-01  0.72335E+01  0.63384E+02
  166    0.6088  5.9376 -0.13530E+00 -0.26005E-02  0.81307E-01  0.72186E+01  0.63680E+02
  167    0.6134  5.9671 -0.13664E+00 -0.26962E-02  0.81211E-01  0.72036E+01  0.63977E+02
  168    0.6181  5.9966 -0.13798E+00 -0.27932E-02  0.81114E-01  0.71887E+01  0.64273E+02
  169    0.6228  6.0259 -0.13932E+00 -0.28914E-02  0.81016E-01  0.71739E+01  0.64567E+02
  170    0.6274  6.0552 -0.14068E+00 -0.29907E-02  0.80916E-01  0.71591E+01  0.64864E+02
  171    0.6321  6.0843 -0.14203E+00 -0.30911E-02  0.80816E-01  0.71443E+01  0.65157E+02
  172    0.6368  6.1134 -0.14340E+00 -0.31927E-02  0.80714E-01  0.71296E+01  0.65451E+02
  173    0.6416  6.1424 -0.14477E+00 -0.32954E-02  0.80612E-01  0.71149E+01  0.65745E+02
  174    0.6463  6.1713 -0.14615E+00 -0.33992E-02  0.80508E-01  0.71003E+01  0.66041E+02
  175    0.6511  6.2002 -0.14753E+00 -0.35043E-02  0.80403E-01  0.70857E+01  0.66331E+02
  176    0.6558  6.2289 -0.14893E+00 -0.36106E-02  0.80297E-01  0.70711E+01  0.66631E+02
  177    0.6606  6.2576 -0.15032E+00 -0.37178E-02  0.80189E-01  0.70566E+01  0.66922E+02
  178    0.6654  6.2862 -0.15173E+00 -0.38264E-02  0.80081E-01  0.70421E+01  0.67216E+02
  179    0.6702  6.3147 -0.15314E+00 -0.39360E-02  0.79971E-01  0.70277E+01  0.67507E+02
  180    0.6750  6.3431 -0.15455E+00 -0.40471E-02  0.79860E-01  0.70133E+01  0.67798E+02
  181    0.6798  6.3715 -0.15598E+00 -0.41590E-02  0.79748E-01  0.69990E+01  0.68092E+02
  182    0.6847  6.3997 -0.15741E+00 -0.42724E-02  0.79635E-01  0.69847E+01  0.68381E+02
  183    0.6896  6.4279 -0.15885E+00 -0.43870E-02  0.79520E-01  0.69705E+01  0.68672E+02
  184    0.6944  6.4560 -0.16029E+00 -0.45031E-02  0.79404E-01  0.69562E+01  0.68959E+02
  185    0.6993  6.4840 -0.16174E+00 -0.46203E-02  0.79287E-01  0.69421E+01  0.69252E+02
  186    0.7042  6.5119 -0.16320E+00 -0.47388E-02  0.79168E-01  0.69279E+01  0.69542E+02
  187    0.7091  6.5398 -0.16466E+00 -0.48585E-02  0.79049E-01  0.69139E+01  0.69827E+02
  188    0.7141  6.5675 -0.16613E+00 -0.49795E-02  0.78928E-01  0.68998E+01  0.70117E+02
  189    0.7190  6.5952 -0.16761E+00 -0.51018E-02  0.78805E-01  0.68858E+01  0.70407E+02
  190    0.7240  6.6228 -0.16909E+00 -0.52252E-02  0.78682E-01  0.68718E+01  0.70695E+02
  191    0.7289  6.6503 -0.17058E+00 -0.53499E-02  0.78557E-01  0.68579E+01  0.70981E+02
  192    0.7339  6.6777 -0.17208E+00 -0.54760E-02  0.78431E-01  0.68440E+01  0.71269E+02
  193    0.7389  6.7051 -0.17358E+00 -0.56031E-02  0.78304E-01  0.68302E+01  0.71554E+02
  194    0.7440  6.7323 -0.17509E+00 -0.57315E-02  0.78176E-01  0.68164E+01  0.71842E+02
  195    0.7490  6.7595 -0.17661E+00 -0.58612E-02  0.78046E-01  0.68027E+01  0.72128E+02
  196    0.7540  6.7866 -0.17813E+00 -0.59920E-02  0.77915E-01  0.67889E+01  0.72413E+02
  197    0.7591  6.8136 -0.17966E+00 -0.61243E-02  0.77783E-01  0.67753E+01  0.72691E+02
  198    0.7642  6.8405 -0.18120E+00 -0.62575E-02  0.77650E-01  0.67617E+01  0.72976E+02
  199    0.7693  6.8674 -0.18274E+00 -0.63923E-02  0.77515E-01  0.67481E+01  0.73262E+02
  200    0.7744  6.8941 -0.18429E+00 -0.65281E-02  0.77379E-01  0.67345E+01  0.73545E+02
  201    0.7795  6.9208 -0.18584E+00 -0.66652E-02  0.77242E-01  0.67210E+01  0.73825E+02
  202    0.7846  6.9474 -0.18741E+00 -0.68038E-02  0.77103E-01  0.67076E+01  0.74104E+02
  203    0.7898  6.9739 -0.18897E+00 -0.69436E-02  0.76963E-01  0.66942E+01  0.74387E+02
  204    0.7949  7.0004 -0.19055E+00 -0.70846E-02  0.76822E-01  0.66808E+01  0.74667E+02
  205    0.8001  7.0267 -0.19213E+00 -0.72270E-02  0.76680E-01  0.66675E+01  0.74944E+02
  206    0.8053  7.0530 -0.19372E+00 -0.73708E-02  0.76536E-01  0.66542E+01  0.75228E+02
  207    0.8105  7.0792 -0.19532E+00 -0.75157E-02  0.76391E-01  0.66409E+01  0.75504E+02
  208    0.8157  7.1053 -0.19692E+00 -0.76619E-02  0.76245E-01  0.66277E+01  0.75781E+02
  209    0.8210  7.1313 -0.19853E+00 -0.78097E-02  0.76097E-01  0.66145E+01  0.76057E+02
  210    0.8262  7.1572 -0.20015E+00 -0.79584E-02  0.75949E-01  0.66014E+01  0.76333E+02
  211    0.8315  7.1831 -0.20177E+00 -0.81085E-02  0.75799E-01  0.65883E+01  0.76609E+02
  212    0.8368  7.2088 -0.20340E+00 -0.82601E-02  0.75647E-01  0.65753E+01  0.76885E+02
  213    0.8421  7.2345 -0.20503E+00 -0.84129E-02  0.75494E-01  0.65623E+01  0.77158E+02
  214    0.8474  7.2601 -0.20668E+00 -0.85670E-02  0.75340E-01  0.65493E+01  0.77428E+02
  215    0.8527  7.2857 -0.20832E+00 -0.87223E-02  0.75185E-01  0.65364E+01  0.77702E+02
  216    0.8581  7.3111 -0.20998E+00 -0.88791E-02  0.75028E-01  0.65235E+01  0.77976E+02
  217    0.8634  7.3365 -0.21164E+00 -0.90372E-02  0.74870E-01  0.65106E+01  0.78248E+02
  218    0.8688  7.3618 -0.21331E+00 -0.91969E-02  0.74710E-01  0.64978E+01  0.78517E+02
  219    0.8742  7.3870 -0.21499E+00 -0.93576E-02  0.74550E-01  0.64851E+01  0.78785E+02
  220    0.8796  7.4121 -0.21667E+00 -0.95198E-02  0.74387E-01  0.64723E+01  0.79055E+02
  221    0.8850  7.4371 -0.21836E+00 -0.96834E-02  0.74224E-01  0.64596E+01  0.79322E+02
  222    0.8905  7.4621 -0.22006E+00 -0.98480E-02  0.74059E-01  0.64470E+01  0.79590E+02
  223    0.8959  7.4869 -0.22176E+00 -0.10014E-01  0.73893E-01  0.64344E+01  0.79856E+02
  224    0.9014  7.5117 -0.22347E+00 -0.10182E-01  0.73725E-01  0.64218E+01  0.80121E+02
  225    0.9069  7.5365 -0.22518E+00 -0.10351E-01  0.73557E-01  0.64093E+01  0.80386E+02
  226    0.9124  7.5611 -0.22691E+00 -0.10521E-01  0.73386E-01  0.63969E+01  0.80647E+02
  227    0.9179  7.5856 -0.22864E+00 -0.10692E-01  0.73215E-01  0.63844E+01  0.80909E+02
  228    0.9234  7.6101 -0.23037E+00 -0.10865E-01  0.73042E-01  0.63720E+01  0.81170E+02
  229    0.9290  7.6345 -0.23212E+00 -0.11040E-01  0.72867E-01  0.63597E+01  0.81432E+02
  230    0.9346  7.6588 -0.23387E+00 -0.11215E-01  0.72692E-01  0.63474E+01  0.81691E+02
  231    0.9401  7.6830 -0.23563E+00 -0.11392E-01  0.72515E-01  0.63351E+01  0.81951E+02
  232    0.9457  7.7072 -0.23739E+00 -0.11571E-01  0.72336E-01  0.63229E+01  0.82206E+02
  233    0.9513  7.7313 -0.23916E+00 -0.11751E-01  0.72156E-01  0.63107E+01  0.82463E+02
  234    0.9570  7.7553 -0.24094E+00 -0.11932E-01  0.71975E-01  0.62985E+01  0.82724E+02
  235    0.9626  7.7792 -0.24272E+00 -0.12114E-01  0.71793E-01  0.62864E+01  0.82978E+02
  236    0.9683  7.8030 -0.24451E+00 -0.12298E-01  0.71609E-01  0.62743E+01  0.83232E+02
  237    0.9740  7.8268 -0.24631E+00 -0.12484E-01  0.71423E-01  0.62623E+01  0.83480E+02
  238    0.9797  7.8504 -0.24811E+00 -0.12671E-01  0.71236E-01  0.62503E+01  0.83738E+02
  239    0.9854  7.8740 -0.24993E+00 -0.12859E-01  0.71048E-01  0.62383E+01  0.83987E+02
  240    0.9911  7.8975 -0.25174E+00 -0.13049E-01  0.70858E-01  0.62264E+01  0.84237E+02
  241    0.9968  7.9210 -0.25357E+00 -0.13240E-01  0.70667E-01  0.62145E+01  0.84485E+02
  242    1.0026  7.9443 -0.25540E+00 -0.13432E-01  0.70475E-01  0.62027E+01  0.84731E+02
  243    1.0084  7.9676 -0.25724E+00 -0.13626E-01  0.70281E-01  0.61909E+01  0.84978E+02
  244    1.0142  7.9908 -0.25909E+00 -0.13822E-01  0.70085E-01  0.61792E+01  0.85222E+02
  245    1.0200  8.0139 -0.26094E+00 -0.14019E-01  0.69888E-01  0.61674E+01  0.85467E+02
  246    1.0258  8.0369 -0.26280E+00 -0.14217E-01  0.69690E-01  0.61558E+01  0.85708E+02
  247    1.0317  8.0599 -0.26467E+00 -0.14417E-01  0.69490E-01  0.61441E+01  0.85950E+02
  248    1.0375  8.0828 -0.26654E+00 -0.14619E-01  0.69289E-01  0.61325E+01  0.86192E+02
  249    1.0434  8.1056 -0.26842E+00 -0.14821E-01  0.69086E-01  0.61210E+01  0.86431E+02
  250    1.0493  8.1283 -0.27031E+00 -0.15025E-01  0.68882E-01  0.61095E+01  0.86671E+02
  251    1.0552  8.1510 -0.27220E+00 -0.15231E-01  0.68676E-01  0.60980E+01  0.86905E+02
  252    1.0611  8.1735 -0.27410E+00 -0.15438E-01  0.68469E-01  0.60866E+01  0.87141E+02
  253    1.0671  8.1960 -0.27601E+00 -0.15647E-01  0.68260E-01  0.60752E+01  0.87377E+02
  254    1.0731  8.2184 -0.27793E+00 -0.15857E-01  0.68050E-01  0.60638E+01  0.87609E+02
  255    1.0790  8.2408 -0.27985E+00 -0.16068E-01  0.67839E-01  0.60525E+01  0.87840E+02
  256    1.0850  8.2630 -0.28178E+00 -0.16281E-01  0.67626E-01  0.60412E+01  0.88072E+02
